DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0: Infant mortality rate,_T: Total,2018,3.09622682241028,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.98427883002846,3.21056196285043,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,F: Female,2018,2.95284270387947,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.8345515743114,3.07733881866721,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,M: Male,2018,3.53486935552543,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.39664761793501,3.6771754457384,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,_T: Total,2018,3.25214951413375,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.13211281064313,3.37370077110679,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,F: Female,2018,2.62519224633231,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.35278321111243,2.93353031817956,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,M: Male,2018,3.15915664943578,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.84261473824669,3.52686448049329,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,_T: Total,2018,2.89864791949742,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.61499878750804,3.22318243091806,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,F: Female,2018,17.2435810543999,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.5289106598333,25.4855679744964,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,M: Male,2018,21.181959067838,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.1501651763422,31.1372755780693,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,_T: Total,2018,19.2559998323546,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.9130339845032,28.3740452121854,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,F: Female,2018,10.3328128358652,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.31658324620023,12.8004137523222,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,M: Male,2018,11.9033579914002,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.58581589075005,14.7369615139056,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2018,11.1465685240197,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.99134288719968,13.741611975981,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,F: Female,2018,5.86762322791467,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.77873485856072,7.24838614870955,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,M: Male,2018,6.24341311500641,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.09375907428552,7.68492512911135,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2018,6.06493975061326,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.95920711850289,7.43714408433521,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,F: Female,2018,24.8861272865293,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,22.9898370728556,26.8802649342692,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,M: Male,2018,28.5041363581701,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,26.3907828894548,30.7828775253088,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,_T: Total,2018,26.7354151885298,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,24.8417174977406,28.7903371696561,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,F: Female,2018,10.9441240327919,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.03997283705911,14.7771568452343,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,M: Male,2018,13.1309404430859,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.69728195726332,17.7329412858108,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,_T: Total,2018,12.081933156718,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.90852248054247,16.285542279971,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,F: Female,2018,2.25610750403807,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.1045570646308,2.43033914757437,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,M: Male,2018,2.85905697200924,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.66947879451746,3.06580938115539,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,_T: Total,2018,2.56544270605759,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.4024150242395,2.74371424285436,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,F: Female,2018,2.4754711159627,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.19388079285738,2.78206021538126,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,M: Male,2018,3.17583148127935,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.82492493227926,3.56031872051557,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,_T: Total,2018,2.83576819951399,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.52763210387219,3.17244704116694,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,F: Female,2018,10.063630634977,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.88674642757987,11.3824914435709,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,M: Male,2018,12.2484690014295,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.8459838180749,13.8393423693017,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,_T: Total,2018,11.1856545985059,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.93316051883476,12.5710099412829,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,F: Female,2018,54.50910277031,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,48.4221705002711,61.3307533473682,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,M: Male,2018,65.9255163324833,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,58.7643769490486,73.9635395560298,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,_T: Total,2018,60.4147167975776,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,53.8767874844565,67.6156549039083,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,F: Female,2018,22.2602912424456,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.9725153071583,31.7115746845506,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,M: Male,2018,26.9194335645344,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.1008205606496,38.1971519934264,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,_T: Total,2018,24.6964033915894,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.6001271668934,34.8934240776647,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,F: Female,2018,19.6068351112234,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.2992055622872,24.8202138579874,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,M: Male,2018,24.2775108834811,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.9342003345659,30.719798022061,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,_T: Total,2018,21.9973070432376,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,17.1912572929703,27.8034975053847,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,F: Female,2018,4.66830828546027,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.06472242713315,5.34980036173352,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,M: Male,2018,5.64212433368841,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.92566610205215,6.44856174384228,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,_T: Total,2018,5.16952673428982,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.52336027154316,5.90276827197205,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,F: Female,2018,29.1630246754475,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.7985724398439,53.4890905924915,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,M: Male,2018,35.3475610051364,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.3429427628601,65.0270321891098,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,_T: Total,2018,32.3030501662387,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.0636462805617,59.2153008314525,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,F: Female,2018,11.2497640929902,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.68386258895266,13.0081831208252,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,M: Male,2018,14.3233368511111,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.4050489277123,16.4880501857495,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,_T: Total,2018,12.8268949613007,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.1647192410326,14.6906931917327,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,F: Female,2018,8.43848737635602,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.60888111224655,9.37283778970458,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,M: Male,2018,10.2808281809116,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.28374223456521,11.3792629964445,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,_T: Total,2018,9.38104798742969,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.51688371191918,10.3455097181459,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,F: Female,2018,5.2709268180939,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.00307663411771,5.54307371028956,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,M: Male,2018,6.47493673217821,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,6.16470009749934,6.78978239922926,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,_T: Total,2018,5.88738399603291,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.62986853995432,6.14625204218657,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,F: Female,2018,50.2082125749686,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,40.9759966475895,61.8748298256705,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,M: Male,2018,60.0817223386736,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,49.0806519694283,73.9875668564064,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,_T: Total,2018,55.2966894151256,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,45.2122672613153,67.9694313277398,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,F: Female,2018,36.6378353413415,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,26.9086060248726,49.9875841081302,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,M: Male,2018,45.5117531612083,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,33.3586925606538,61.9406960210073,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,_T: Total,2018,41.1682253356059,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,30.1821157481188,56.084322017163,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,F: Female,2018,12.2089049300552,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.4807056991256,14.2542346596496,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,M: Male,2018,14.8488383834015,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.699204637393,17.3342146796354,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,_T: Total,2018,13.5612714614511,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.6661286781106,15.7983274568338,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,F: Female,2018,20.8176158919142,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.4471276117861,36.8616278694164,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,M: Male,2018,26.5136314267158,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.589495666121,47.2763299271018,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,_T: Total,2018,23.7397770541871,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.0642072604851,42.1414582315429,,,,,,,,,,_T: Total
