DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,13.1,0: Units,PCNT: %,MD: Modelled,F: Free,10.369053,17.09465,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.9,0: Units,PCNT: %,MD: Modelled,F: Free,10.887273,12.927833,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,27.8,0: Units,PCNT: %,MD: Modelled,F: Free,19.623539,38.467934,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,5.1,0: Units,PCNT: %,MD: Modelled,F: Free,4.5813541,5.5462923,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,7.3,0: Units,PCNT: %,MD: Modelled,F: Free,6.9463286,7.5628734,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,8.6,0: Units,PCNT: %,MD: Modelled,F: Free,6.8103223,11.110332,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,16.9,0: Units,PCNT: %,MD: Modelled,F: Free,13.306954,21.255346,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.7,0: Units,PCNT: %,MD: Modelled,F: Free,8.2422009,18.510178,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,7.2,0: Units,PCNT: %,MD: Modelled,F: Free,5.6634269,9.323910700000001,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,3.4,0: Units,PCNT: %,MD: Modelled,F: Free,2.6904819,4.1987429,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,15.6,0: Units,PCNT: %,MD: Modelled,F: Free,12.283927,20.575584,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,8.4,0: Units,PCNT: %,MD: Modelled,F: Free,8.2638721,8.5046673,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,10.8,0: Units,PCNT: %,MD: Modelled,F: Free,8.8334723,12.677762,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,9.6,0: Units,PCNT: %,MD: Modelled,F: Free,9.149800300000001,9.970366500000001,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,13.1,0: Units,PCNT: %,MD: Modelled,F: Free,9.7269411,16.321911,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,15.1,0: Units,PCNT: %,MD: Modelled,F: Free,10.914863,19.400614,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,12.1,0: Units,PCNT: %,MD: Modelled,F: Free,7.5959163,16.404036,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CMR: Cameroon,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,12.0,0: Units,PCNT: %,MD: Modelled,F: Free,9.3085098,15.220782,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CAN: Canada,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,6.4,0: Units,PCNT: %,MD: Modelled,F: Free,6.1546645,6.6105552,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CAF: Central African Republic,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,14.5,0: Units,PCNT: %,MD: Modelled,F: Free,11.299891,18.134472,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHL: Chile,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,6.2,0: Units,PCNT: %,MD: Modelled,F: Free,6.1248002,6.3685422,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHN: China,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,5.0,0: Units,PCNT: %,MD: Modelled,F: Free,3.8568013,6.4048009,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COL: Colombia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,10.0,0: Units,PCNT: %,MD: Modelled,F: Free,7.7474251,13.170364,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COM: Comoros,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,23.7,0: Units,PCNT: %,MD: Modelled,F: Free,18.884468,29.836554,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COG: Congo,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.6,0: Units,PCNT: %,MD: Modelled,F: Free,9.1464958,15.079589,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COK: Cook Islands,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,3.5,0: Units,PCNT: %,MD: Modelled,F: Free,2.655304,4.4837279,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,7.5,0: Units,PCNT: %,MD: Modelled,F: Free,7.4244337,7.5301361,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,5.1,0: Units,PCNT: %,MD: Modelled,F: Free,4.9230399,5.2842307,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,5.3,0: Units,PCNT: %,MD: Modelled,F: Free,5.1593366,5.3677783,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,7.8,0: Units,PCNT: %,MD: Modelled,F: Free,7.6654515,7.9701276,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,15.5,0: Units,PCNT: %,MD: Modelled,F: Free,13.745135,22.441711,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,10.8,0: Units,PCNT: %,MD: Modelled,F: Free,8.4982729,13.490815,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,5.3,0: Units,PCNT: %,MD: Modelled,F: Free,5.1324697,5.554235,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.3,0: Units,PCNT: %,MD: Modelled,F: Free,8.7211742,14.999013,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ECU: Ecuador,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.2,0: Units,PCNT: %,MD: Modelled,F: Free,8.710247000000001,14.23999,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLV: El Salvador,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,10.3,0: Units,PCNT: %,MD: Modelled,F: Free,7.982245,13.321265,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,EST: Estonia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,4.3,0: Units,PCNT: %,MD: Modelled,F: Free,4.0344472,4.6542964,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWZ: Eswatini,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,10.3,0: Units,PCNT: %,MD: Modelled,F: Free,7.861598,13.667043,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FIN: Finland,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,4.1,0: Units,PCNT: %,MD: Modelled,F: Free,3.9931402,4.2504921,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FRA: France,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,7.4,0: Units,PCNT: %,MD: Modelled,F: Free,5.8692141,9.463236800000001,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GAB: Gabon,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,14.2,0: Units,PCNT: %,MD: Modelled,F: Free,11.197271,18.83296,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GMB: Gambia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,16.8,0: Units,PCNT: %,MD: Modelled,F: Free,13.464358,20.994158,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GEO: Georgia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,6.1,0: Units,PCNT: %,MD: Modelled,F: Free,5.6287651,6.6056376,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DEU: Germany,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,6.6,0: Units,PCNT: %,MD: Modelled,F: Free,6.0971689,7.194252,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GHA: Ghana,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,14.2,0: Units,PCNT: %,MD: Modelled,F: Free,11.324499,18.533228,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GRC: Greece,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,8.7,0: Units,PCNT: %,MD: Modelled,F: Free,6.8671408,11.177094,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GTM: Guatemala,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,11.0,0: Units,PCNT: %,MD: Modelled,F: Free,8.3154716,13.97665,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GNB: Guinea-Bissau,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,21.1,0: Units,PCNT: %,MD: Modelled,F: Free,16.660578,27.35008,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GUY: Guyana,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2015,15.6,0: Units,PCNT: %,MD: Modelled,F: Free,12.182158,19.563015,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,_T: Total
