DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,CME_MRY0: Infant mortality rate,M: Male,2015,3.64012133101427,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,1.28300660805198,10.9910387433422,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,CME_MRY0: Infant mortality rate,_T: Total,2015,3.34038491102622,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,1.16697912902995,10.0278149258559,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,CME_MRY0: Infant mortality rate,F: Female,2015,51.8822875756975,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,30.4948961731618,82.3870229311706,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,CME_MRY0: Infant mortality rate,M: Male,2015,63.5684019525553,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,37.5472063840114,100.972185866178,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,CME_MRY0: Infant mortality rate,_T: Total,2015,57.8166525564467,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,34.1413690095693,91.9940060273926,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,CME_MRY0: Infant mortality rate,F: Female,2015,6.20349726613088,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.9920225451749,7.69642282629228,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,CME_MRY0: Infant mortality rate,M: Male,2015,7.30324590178224,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.90254252496863,9.03627083192256,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,CME_MRY0: Infant mortality rate,_T: Total,2015,6.77044349115263,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.47576914852815,8.35229950393882,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0: Infant mortality rate,F: Female,2015,9.15701837891292,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.95268799211735,9.36320347209297,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0: Infant mortality rate,M: Male,2015,11.2321606486587,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.9908609994518,11.4802072332484,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0: Infant mortality rate,_T: Total,2015,10.2204208732341,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.0194977311002,10.4260918812039,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0: Infant mortality rate,F: Female,2015,11.4053829505025,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.061564947591,13.9474736966702,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0: Infant mortality rate,M: Male,2015,14.1896775895601,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.3246382019496,17.2925107389249,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0: Infant mortality rate,_T: Total,2015,12.8498620248778,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.2436288054748,15.5991285825862,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0: Infant mortality rate,F: Female,2015,2.96781351194095,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.88076240692019,3.05493270022813,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0: Infant mortality rate,M: Male,2015,3.52909156806212,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.43189214754389,3.62523999249636,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0: Infant mortality rate,_T: Total,2015,3.25539571681598,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.17953374662722,3.32876317572499,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,F: Female,2015,3.14960510787961,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.06931615313147,3.23150196964376,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,M: Male,2015,3.75508638595005,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.66442075246966,3.84620107891343,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,_T: Total,2015,3.46008779671584,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.38855885612747,3.53143197671668,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,F: Female,2015,2.75606158109373,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.61540328486053,2.90118105764691,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,M: Male,2015,3.3233606909171,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.16703354797682,3.48954232462899,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,_T: Total,2015,3.04662544636918,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.91709255889311,3.18383508798233,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,F: Female,2015,20.9739881154304,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.717078053948,27.5903500689842,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,M: Male,2015,25.6546160712062,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,19.4014881538259,33.6156081223121,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,_T: Total,2015,23.3617602275306,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,17.6672430155087,30.6185218504178,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,F: Female,2015,11.1418163308966,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.7855562605202,12.6449723486466,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,M: Male,2015,12.8069248086973,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.2726149393703,14.5300544683966,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2015,11.9985586059724,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.6178008127731,13.5343179188498,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,F: Female,2015,6.28068935521899,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.61701451000916,7.01998725915909,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,M: Male,2015,6.65434530634068,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.961011717956,7.44344458819911,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2015,6.47584201263668,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.83418680972513,7.19366073964972,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,F: Female,2015,28.6311763093642,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,27.2437906493598,30.0977689966512,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,M: Male,2015,32.5574656546812,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,31.0260178637754,34.188018778782,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,_T: Total,2015,30.6471351760798,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,29.3170097531091,32.0806818971026,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,F: Female,2015,11.8049734287847,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.64477026455894,14.3908967074576,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,M: Male,2015,14.1581935270478,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.6137732143381,17.2874788034891,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,_T: Total,2015,13.0063566962886,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.6988562376392,15.8362367737276,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,F: Female,2015,2.67471462444175,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.56201435200209,2.79055278594102,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,M: Male,2015,3.39768394541953,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.26981903179665,3.53667428838991,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,_T: Total,2015,3.04473647757485,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.94481198808881,3.1538609566999,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,F: Female,2015,2.76728049689028,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.64113095591122,2.90266194860521,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,M: Male,2015,3.55521263462138,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.39938415770391,3.7161591605217,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,_T: Total,2015,3.1711342963795,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.04680947208607,3.29995800046817,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,F: Female,2015,11.8490041163284,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.007135059735,12.7302891088477,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,M: Male,2015,14.4543149617585,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.4734033674838,15.4829501798804,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,_T: Total,2015,13.1863030305464,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.3501555106175,14.0313270496238,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,F: Female,2015,58.0652183159306,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,52.8684581520876,63.7807692305386,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,M: Male,2015,70.1075359759244,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,63.9915987576987,76.87547508687,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,_T: Total,2015,64.2644620923031,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,58.7137409464206,70.2888918982196,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,F: Female,2015,24.7981229935168,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.2822945969581,32.1138444993386,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,M: Male,2015,29.8300981253101,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,22.1869505230765,38.7434269910233,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,_T: Total,2015,27.3507190840741,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,20.3386388487368,35.4512726084333,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,F: Female,2015,22.423812167278,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.6292294953677,26.5731413801058,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,M: Male,2015,27.5907812376855,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,23.0643021024184,32.6533483139808,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,_T: Total,2015,25.0871732884581,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,20.9893629706409,29.5821968859294,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,F: Female,2015,4.90250767479651,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.56345974268701,5.264687515939,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,M: Male,2015,5.91483117818456,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.53145101400065,6.32777084570141,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,_T: Total,2015,5.42280552530825,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.09363008462939,5.77241033379448,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,F: Female,2015,28.9030593383716,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.7566162110908,46.1145312976691,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,M: Male,2015,35.1279419039599,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.6320436794417,56.1768781343583,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,_T: Total,2015,32.1070086971833,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.2022872781546,51.3183154750503,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,F: Female,2015,12.309417150439,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.4830387743688,13.163390956481,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,M: Male,2015,15.6904251630605,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.7818115929002,16.6625174759363,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,_T: Total,2015,14.046388529859,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.3720971025545,14.7483028015616,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,F: Female,2015,7.90991524349007,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.32072337489765,8.5597402579056,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,M: Male,2015,9.60858560616721,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.91718919426152,10.338040164666,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,_T: Total,2015,8.78252543985044,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.20251151723806,9.40930693075773,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,F: Female,2015,6.05250788458745,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.785831885948,6.32274211629829,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,M: Male,2015,7.52372803849753,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.22007138312449,7.83714784132718,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,_T: Total,2015,6.80591978220135,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,6.55421389288905,7.06690354584915,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,F: Female,2015,54.2057043358445,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,46.9108868745421,62.8458584656917,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,M: Male,2015,64.5554557611537,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,56.0568375363506,74.6931154737235,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,_T: Total,2015,59.5474976432849,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,51.741250610758,68.6534410738437,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,F: Female,2015,40.9492095047368,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,32.7740955724646,51.6194271146049,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,M: Male,2015,50.7176544999018,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,40.5912030355794,63.658853551715,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,_T: Total,2015,45.9433670722263,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,36.8647447904383,57.6861453792048,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,F: Female,2015,15.0473959219955,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.8542041390183,16.2995779759433,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,M: Male,2015,18.2996914791061,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.8851743669287,19.7950819674968,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,_T: Total,2015,16.7138306281151,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.4953975845397,18.0132452702936,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,F: Female,2015,23.9082294097818,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.47516627748,36.0359650097184,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,M: Male,2015,30.2465612319416,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,19.6473076124244,45.6393019926852,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,_T: Total,2015,27.1714478752391,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,17.6272353872048,40.9695571915803,,,,,,,,,,_T: Total
