DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,M: Male,2017,3.59567685610919,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.48629757174832,3.70560583510824,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0: Infant mortality rate,_T: Total,2017,3.31010783346554,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.22077855898389,3.40096552457833,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,F: Female,2017,2.66856672564751,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.46927779036285,2.88143179743388,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,M: Male,2017,3.21137609577148,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.98203511897546,3.45856113354978,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0: Infant mortality rate,_T: Total,2017,2.94641571931349,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.74770984499848,3.16508236960341,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,F: Female,2017,18.3232581280296,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.688839700064,26.0906013663593,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,M: Male,2017,22.4766193124302,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.6570147547277,31.7460172673491,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0: Infant mortality rate,_T: Total,2017,20.4537881585704,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.2287404828399,28.9188537817522,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,F: Female,2017,10.6124467061368,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.81471614017012,12.7463262892188,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,M: Male,2017,12.2133000973051,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.1695829392265,14.6446012177499,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2017,11.4332797600356,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.53637241187956,13.6812762803106,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,F: Female,2017,6.01294285673831,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.08930236905903,7.17169409817332,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,M: Male,2017,6.3910289233474,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.40125156426292,7.59041638327129,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2017,6.21572181242332,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.26926101744,7.35358462502022,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,F: Female,2017,26.1004116202618,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,24.3904848957515,27.8520725533721,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,M: Male,2017,29.7998734244538,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,27.9304194510671,31.7993865712491,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0: Infant mortality rate,_T: Total,2017,27.9889680290038,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,26.3216670918036,29.7492569404564,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,F: Female,2017,11.2699057501611,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.56351297366221,14.6938260034563,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,M: Male,2017,13.5021230521206,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.3084854850305,17.6455204657545,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0: Infant mortality rate,_T: Total,2017,12.4106778418228,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.51265324438587,16.1524945595567,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,F: Female,2017,2.39608165106873,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.26964841438439,2.53233931311926,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,M: Male,2017,3.03595527402947,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.88822878275181,3.1914886742274,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0: Infant mortality rate,_T: Total,2017,2.72391707759563,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.60309033985744,2.85355148636291,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,F: Female,2017,2.56770853811084,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.35150154672666,2.79344890490873,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,M: Male,2017,3.29774718153893,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,3.02779797532607,3.58198008380557,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0: Infant mortality rate,_T: Total,2017,2.94076115012547,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,2.7085268839262,3.18809834558126,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,F: Female,2017,10.6293208227663,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.61937189000529,11.7588063789617,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,M: Male,2017,12.9585641019282,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.74432234113,14.270303008873,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0: Infant mortality rate,_T: Total,2017,11.8225866751749,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.7755573843174,12.9655204181844,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,F: Female,2017,55.7515915401952,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,50.0895671594249,62.0816720317399,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,M: Male,2017,67.375359690423,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,60.6908858508199,74.8646250265805,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0: Infant mortality rate,_T: Total,2017,61.754007188229,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,55.6737582051918,68.3858639916182,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,F: Female,2017,23.0718926300241,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.990623770209,31.7525851976063,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,M: Male,2017,27.7688861429806,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,19.3856126807313,38.2047612401437,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0: Infant mortality rate,_T: Total,2017,25.50827447103,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,17.7877535739106,34.9376553759703,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,F: Female,2017,20.4477761496062,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.3487798226469,25.236956508592,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,M: Male,2017,25.2680002085285,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,20.2429908884357,31.1565008365479,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0: Infant mortality rate,_T: Total,2017,22.9258757389883,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.3874907669023,28.2417351719446,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,F: Female,2017,4.75291390178445,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.25580501249884,5.31268595056532,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,M: Male,2017,5.74219016445408,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.16495406513799,6.38964765052316,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0: Infant mortality rate,_T: Total,2017,5.25951871055498,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.74186726463692,5.84397780969949,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,F: Female,2017,29.2741163522645,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.4531467469573,51.4776828116694,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,M: Male,2017,35.5620342572073,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.9931924352816,62.7225251033304,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BWA: Botswana,CME_MRY0: Infant mortality rate,_T: Total,2017,32.5322611034046,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.7843468793508,57.1696713437445,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,F: Female,2017,11.6050034793003,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.3489394092315,12.9842551399156,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,M: Male,2017,14.7621445288976,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.2418313865595,16.4525890920499,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRA: Brazil,CME_MRY0: Infant mortality rate,_T: Total,2017,13.2295113130172,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.9335395344292,14.6242248048192,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,F: Female,2017,8.26684385391752,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,7.56553812713295,9.04137083148809,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,M: Male,2017,10.0579129667884,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.22056906302658,10.9621191454869,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRN: Brunei Darussalam,CME_MRY0: Infant mortality rate,_T: Total,2017,9.18593708278388,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.46926120838619,9.96421259154292,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,F: Female,2017,5.50726849001673,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.2609965781603,5.7654004631175,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,M: Male,2017,6.77691617999335,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,6.48023620131976,7.07204406081596,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGR: Bulgaria,CME_MRY0: Infant mortality rate,_T: Total,2017,6.15635873127738,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.91774909969006,6.39898020069922,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,F: Female,2017,51.4997105498635,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,42.9462241663767,62.2296150420661,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,M: Male,2017,61.472952287451,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,51.2494409663866,74.0818885727648,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,CME_MRY0: Infant mortality rate,_T: Total,2017,56.6617793652401,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,47.3272157194922,68.0864401281678,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,F: Female,2017,37.9293270245581,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,28.7015361381881,50.5298933048105,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,M: Male,2017,47.0770348196508,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,35.6360617231831,62.3495781282657,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,CME_MRY0: Infant mortality rate,_T: Total,2017,42.6409573373809,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,32.2696225245002,56.5244732396716,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,F: Female,2017,13.0453414930304,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.4915387350678,14.7978167965382,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,M: Male,2017,15.8426982620361,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.9337745313316,17.9102341770949,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,CME_MRY0: Infant mortality rate,_T: Total,2017,14.4722986121724,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.8114055589992,16.3336819030368,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,F: Female,2017,21.6923679140194,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.5744241426949,36.7610301429248,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,M: Male,2017,27.6123408476451,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.9644358046514,46.5822078369173,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,CME_MRY0: Infant mortality rate,_T: Total,2017,24.7689731471764,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,14.3567197078214,41.6642157667005,,,,,,,,,,_T: Total
